cust,group,y,x_1,x_2,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_78,x_79,x_80,x_81,x_95
,,0,0.270833333,0.304456547,2,4,3,2,3,4,2,3,2,10,1,2,3,3,3,2,2,2,3,1,2,2,1,2,3,1,2,2,5,5,5,4,3,0.772300469,0.918330309,0.180851064
,,0,0.104166667,0.574379622,1,5,4,8,9,9,7,2,7,9,2,7,3,3,4,6,10,9,8,1,9,9,1,2,3,1,1,1,1,1,1,7,3,0.791079812,0.87477314,0.627659574
,,0,0.458333333,0.574896692,6,6,5,9,10,7,9,4,9,6,1,4,2,2,4,10,12,13,14,1,9,10,2,2,3,4,6,5,10,6,9,3,8,0.82629108,0.958257713,0.106382979
,,0,0.229166667,0.819775795,2,2,5,7,2,6,3,2,7,4,2,4,6,7,5,9,3,2,1,1,2,3,2,3,3,1,1,2,6,4,3,6,3,0.73943662,0.921960073,0.446808511
,,0,0.25,0.942151773,4,8,6,7,10,7,5,2,9,8,1,4,6,7,6,9,3,4,4,2,3,6,1,1,2,5,5,4,6,6,10,2,8,0.833333333,0.934664247,0.755319149
,,0,0.291666667,0.356400856,2,3,2,2,4,6,2,3,2,5,1,3,1,1,2,3,3,4,5,1,4,4,1,2,2,2,2,2,5,4,2,3,4,0.740610329,0.941923775,0.510638298
,,0,0.1875,0.524817224,2,9,3,8,10,8,9,1,5,10,1,2,3,2,5,6,11,9,9,1,5,8,1,1,1,3,3,3,6,5,8,3,5,0.822769953,0.871143376,0.361702128
,,0,0.395833333,0.681917396,4,5,9,6,3,7,6,2,4,7,1,5,10,10,9,4,7,8,7,1,8,9,1,1,1,3,4,3,10,9,6,7,7,0.848591549,0.90199637,-99
,,0,0.270833333,0.436516985,5,8,7,9,6,10,3,6,9,10,1,2,7,2,7,8,11,12,9,3,4,4,1,1,1,4,4,5,10,8,4,7,6,0.845070423,0.86569873,0.287234043
,,0,0.458333333,0.610044714,7,3,4,8,4,10,2,4,8,3,2,5,4,3,6,9,9,8,9,2,8,9,1,1,4,8,6,7,10,8,4,7,9,0.71713615,0.539019964,0.319148936
,,0,0.166666667,0.472699146,9,8,7,7,10,10,2,4,6,4,1,3,3,3,7,9,7,7,7,1,8,9,1,1,1,9,10,6,9,10,10,6,5,0.814553991,0.869328494,0.212765957
,,0,0.229166667,0.56580559,4,4,8,13,6,10,3,4,14,6,1,4,8,9,7,15,8,9,10,6,6,8,2,2,2,7,4,4,10,7,6,7,9,0.819248826,0.967332123,0.393617021
,,0,0.645833333,0.687939986,4,9,3,8,5,10,3,6,8,4,2,3,3,1,5,8,10,10,10,1,9,9,1,1,1,4,4,6,10,9,10,6,4,0.853286385,0.882032668,0.191489362
,,0,0.291666667,0.724372205,10,5,4,5,2,10,4,4,4,8,1,3,4,2,5,4,7,7,7,4,8,10,3,3,3,10,10,10,10,10,7,3,8,0.862676056,0.876588022,-99
,,0,0.166666667,0.442052173,2,2,2,8,3,9,3,2,8,6,1,2,2,3,2,8,4,4,6,1,5,7,2,2,3,3,2,2,5,4,3,3,2,0.762910798,0.891107078,0.627659574
,,0,0.104166667,0.647379686,10,4,7,8,6,10,2,2,8,4,1,3,6,7,7,5,5,5,5,2,6,5,2,2,2,10,10,8,9,9,5,7,6,0.807511737,0.961887477,0.5
,,0,0.333333333,0.895238297,1,10,4,3,10,2,7,1,4,5,1,3,4,5,4,4,7,8,7,1,1,1,1,2,2,1,1,1,1,1,10,1,1,0.813380282,0.99092559,0.074468085
,,0,0.229166667,0.355231092,10,8,6,9,8,10,5,1,10,9,1,3,5,5,6,10,9,10,11,4,8,9,3,3,3,10,10,10,10,10,8,7,6,0.8157277,0.602540835,0.361702128
,,0,0.5,0.558689525,4,10,10,6,9,10,4,3,6,6,2,3,6,7,10,6,9,8,7,1,8,8,1,2,3,4,4,4,10,10,7,6,6,0.90258216,0.920145191,0.159574468
,,1,0.4375,0.743508021,10,3,6,6,6,10,4,3,6,9,1,2,6,5,5,5,6,7,8,3,3,3,3,4,4,10,10,8,10,8,4,6,6,0.791079812,0.914700544,0.574468085
,,0,0.3125,0.571094959,6,10,8,9,10,9,9,1,9,3,1,5,9,8,8,9,9,9,9,1,9,10,2,2,2,6,6,6,10,10,10,7,8,0.931924883,0.925589837,0.074468085
,,0,0.166666667,0.806645617,1,8,7,9,10,7,10,1,9,9,1,2,7,6,6,5,6,8,6,1,1,1,1,1,2,1,1,1,1,1,8,6,1,0.80399061,0.960072595,0.361702128
,,0,0.291666667,0.644811291,4,10,4,4,3,7,6,2,4,9,1,4,4,5,7,6,5,4,3,1,3,4,1,1,1,2,2,4,10,9,10,4,4,0.889671362,0.967332123,0.074468085
,,0,0.270833333,0.602742164,1,1,4,2,4,4,1,1,2,10,1,1,4,4,4,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,3,0.692488263,0.940108893,0.085106383
,,0,0.333333333,0.824416707,4,7,8,9,7,9,5,3,9,8,2,6,8,9,7,9,6,8,9,1,3,3,2,2,3,3,4,3,6,5,3,7,4,0.820422535,0.940108893,0.436170213
,,0,0.166666667,0.855779949,10,5,6,9,5,10,2,5,7,10,2,8,5,5,6,9,9,6,8,2,9,8,1,2,4,9,9,8,10,7,3,7,8,0.79342723,0.970961887,0.531914894
,,0,0.291666667,0.56152917,3,1,7,9,4,9,1,3,8,10,2,1,7,5,6,8,8,8,10,1,8,8,2,3,3,3,2,2,6,5,3,7,5,0.754694836,0.960072595,0.468085106
,,0,0.166666667,0.616245311,4,8,3,4,10,10,3,6,6,2,1,2,3,2,3,5,7,7,9,1,7,5,1,4,5,1,4,4,10,8,4,2,3,0.79342723,0.967332123,0.117021277
,,0,0.354166667,0.783347814,1,6,7,5,5,10,3,1,4,3,1,4,5,5,7,5,8,8,8,3,9,10,2,2,2,1,1,2,2,2,8,6,9,0.861502347,0.947368421,0.170212766
,,0,0.208333333,0.770577889,3,2,2,5,3,7,6,1,5,8,2,3,2,2,2,4,4,4,3,1,3,4,1,2,2,1,4,4,10,7,6,5,5,0.798122066,0.872958258,0.14893617
,,0,0.25,0.691372989,6,10,9,9,10,9,7,2,9,7,1,3,9,9,10,6,12,12,9,1,6,10,1,2,2,7,6,5,10,9,10,3,7,0.933098592,0.91107078,0.106382979
,,0,0.1875,0.427697133,3,9,4,7,10,9,8,2,5,8,2,4,4,3,6,3,6,7,2,4,5,7,1,1,1,3,3,4,10,9,10,7,7,0.861502347,0.88384755,0.255319149
,,0,0.166666667,0.999953379,4,5,6,8,8,8,4,6,6,10,1,6,5,3,7,6,10,10,9,1,5,5,1,1,1,4,4,4,10,9,7,7,6,0.828638498,0.923774955,-99
,,0,0.270833333,0.773680307,5,9,4,7,3,10,5,4,6,2,2,4,2,3,6,7,10,9,9,5,10,9,4,4,5,6,5,5,10,8,5,7,5,0.807511737,0.905626134,0.372340426
,,0,0.4375,0.809129246,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.885662432,0.436170213
,,0,0.3125,0.651071224,1,2,3,2,5,5,9,1,2,8,1,3,3,3,3,3,3,2,4,1,2,3,1,1,1,1,1,1,1,1,5,6,1,0.740610329,0.871143376,0.255319149
,,0,0.229166667,0.951899807,10,7,7,9,9,7,2,3,9,3,1,2,7,6,6,5,3,2,2,4,5,7,1,1,1,10,10,10,10,9,8,3,6,0.83685446,0.885662432,0.393617021
,,0,0.270833333,0.000979042,2,6,7,6,10,9,8,5,8,4,1,4,7,7,7,9,5,6,6,3,3,5,2,3,4,3,2,2,10,6,3,6,3,0.796948357,0.905626134,0.138297872
,,0,0.604166667,0.490911017,5,8,8,6,10,8,8,2,7,8,1,2,8,7,8,6,8,9,9,2,6,8,1,1,1,3,6,5,9,9,10,2,6,0.886150235,0.876588022,0.382978723
,,0,0.291666667,0.472190553,4,7,5,4,10,9,5,3,4,4,2,5,6,6,5,4,7,7,5,2,3,5,2,2,3,4,4,3,7,10,10,3,8,0.914319249,0.894736842,0.276595745
,,0,0.625,0.646379453,2,7,6,8,10,5,8,3,8,4,1,3,6,6,6,7,9,9,10,1,8,10,1,1,1,1,2,2,7,6,4,6,8,0.863849765,0.876588022,-99
,,0,0.458333333,0.397753714,1,5,6,2,8,7,9,2,3,8,1,2,1,1,5,5,4,6,7,6,1,1,1,3,3,1,1,1,1,1,7,2,9,0.800469484,0.907441016,0.276595745
,,0,0.25,0.687948463,4,1,3,8,10,9,1,2,8,8,1,1,4,4,7,8,9,8,9,1,3,3,1,1,2,4,4,4,9,8,4,6,7,0.829812207,0.963702359,0.074468085
,,0,0.583333333,0.695530738,2,1,2,4,8,6,1,4,4,6,1,1,2,2,2,6,7,8,9,1,10,8,1,1,1,2,2,2,9,6,5,2,2,0.73943662,0.891107078,0.574468085
,,0,0.291666667,0.857059908,8,1,4,8,3,7,1,2,7,3,1,1,4,4,4,8,4,5,6,1,9,9,1,1,3,10,8,7,8,5,3,6,5,0.732394366,0.931034483,0.553191489
,,0,0.270833333,0.859607112,3,8,3,5,10,7,2,3,4,8,2,2,3,4,3,4,9,7,6,1,9,8,1,1,1,1,3,3,7,5,3,3,1,0.754694836,0.916515426,0.308510638
,,0,0.145833333,0.440505202,4,9,7,6,6,10,3,2,5,7,1,6,5,4,6,6,9,8,9,1,3,4,1,1,1,4,4,4,10,8,10,8,6,0.852112676,0.876588022,0.64893617
,,0,0.208333333,0.614236369,10,5,9,14,7,10,6,5,15,8,1,2,10,9,9,15,15,15,11,1,6,7,3,4,4,10,10,10,10,9,7,7,8,0.828638498,0.941923775,0.691489362
,,0,0.25,0.737900782,4,2,7,10,5,10,5,3,10,7,1,3,6,6,7,10,6,7,8,3,9,9,1,1,3,4,3,5,10,8,5,6,9,0.806338028,0.872958258,0.361702128
,,0,0.208333333,0.561681748,1,6,2,2,3,5,8,3,3,10,1,3,2,2,2,6,3,5,7,1,3,3,1,1,3,1,1,1,1,1,10,4,3,0.75,0.967332123,0.212765957
,,0,0.125,0.565835258,4,7,5,3,10,8,2,2,3,7,1,3,2,2,6,4,4,5,7,1,4,5,2,2,3,4,4,4,10,9,9,6,7,0.820422535,0.867513612,0.765957447
,,0,0.125,0.398423361,10,3,9,9,9,10,5,5,10,6,2,4,8,8,9,9,10,10,10,1,9,8,3,3,3,10,10,8,10,8,5,7,6,0.838028169,0.885662432,0.64893617
,,0,0.625,0.726923647,1,10,12,7,10,5,7,3,7,4,1,3,12,12,12,7,10,10,10,4,2,2,1,1,1,1,1,2,4,5,6,3,9,0.968309859,0.969147005,0.223404255
,,0,0.291666667,0.652817394,10,9,8,10,10,9,2,4,12,9,1,2,8,7,9,15,8,7,9,1,4,4,1,1,1,9,10,10,10,10,10,7,7,0.927230047,0.898366606,-99
,,0,0.375,0.72831804,10,8,9,9,10,10,10,3,10,3,1,2,9,11,8,10,9,9,8,1,10,10,1,2,3,10,10,10,10,10,10,7,8,0.861502347,0.960072595,0.244680851
,,0,0.354166667,0.382762932,1,3,2,2,6,3,9,1,2,10,1,3,2,3,2,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0.774647887,0.960072595,0.659574468
,,0,0.25,0.65066435,2,5,4,5,10,7,4,2,5,10,1,2,4,5,3,6,4,5,5,1,2,2,1,2,3,3,2,2,9,8,8,6,2,0.848591549,0.878402904,0.117021277
,,0,0.291666667,0.616635233,3,10,2,7,10,8,10,1,7,9,2,3,2,2,4,6,9,9,6,1,6,10,1,2,2,1,1,3,6,9,10,6,9,0.894366197,0.960072595,0.180851064
,,0,0.166666667,0.946394287,2,4,5,7,7,8,2,6,7,5,2,2,5,6,6,7,9,8,7,1,6,5,1,3,4,3,3,2,7,5,3,6,7,0.841549296,0.954627949,0.29787234
,,0,0.3125,0.479810973,9,8,6,10,10,10,6,5,9,2,2,3,3,3,6,11,10,10,12,1,5,9,2,3,3,10,9,8,10,10,10,7,9,0.809859155,0.887477314,0.180851064
,,0,0.229166667,0.91177605,2,10,1,4,10,8,3,1,5,4,1,2,1,1,2,4,5,4,6,3,5,5,1,1,1,1,2,2,5,5,10,2,2,0.80399061,0.970961887,0.170212766
,,0,0.375,0.615876581,3,4,8,8,2,9,9,2,8,6,1,4,7,7,8,8,9,9,10,5,6,9,1,1,3,3,3,3,6,4,3,8,9,0.848591549,0.936479129,0.074468085
,,0,0.25,0.942139058,5,6,6,7,10,10,2,3,7,6,1,4,5,3,6,9,6,7,7,1,7,7,1,1,3,7,6,4,10,7,3,6,5,0.80399061,0.938294011,0.361702128
,,0,0.270833333,0.893937146,8,6,7,9,3,8,2,4,9,5,1,6,8,5,8,11,10,10,12,3,3,3,1,1,1,6,7,9,10,10,10,8,8,0.884976526,0.898366606,0.074468085
,,0,0.354166667,0.859492678,2,1,2,8,4,6,1,2,5,10,2,1,2,2,2,2,11,5,3,1,3,3,1,1,1,1,2,2,3,3,2,1,1,0.723004695,0.97277677,0.446808511
,,0,0.541666667,0.870618153,7,3,1,5,5,8,10,1,6,8,2,4,1,1,2,4,2,3,3,1,3,3,1,1,3,8,6,9,9,7,3,3,6,0.734741784,0.970961887,0.414893617
,,0,0.270833333,0.46757507,10,10,5,13,10,10,6,2,11,9,2,3,5,4,5,8,10,10,6,1,9,9,1,2,2,1,6,10,10,10,10,7,9,0.868544601,0.87477314,0.606382979
,,0,0.291666667,0.404776537,1,9,4,2,7,3,6,1,2,7,1,2,5,5,3,3,2,3,6,1,3,3,1,1,1,1,1,1,1,3,4,4,3,0.805164319,0.961887477,-99
,,0,0.229166667,0.908465956,3,2,13,7,5,8,5,1,5,10,2,2,13,13,12,6,6,8,7,1,1,1,1,1,1,3,2,3,10,8,9,6,5,0.854460094,0.963702359,0.265957447
,,0,0.104166667,0.726546441,3,8,10,8,10,10,7,4,9,6,1,2,7,7,9,7,7,7,9,4,9,7,2,3,3,1,3,3,9,9,5,6,8,0.879107981,0.905626134,0.244680851
,,0,0.270833333,0.600233105,3,4,7,5,7,8,5,2,5,9,1,5,6,6,7,6,6,3,4,1,6,6,1,2,3,3,3,3,10,9,6,6,5,0.814553991,0.943738657,0.446808511
,,0,0.270833333,0.478069042,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0.883802817,0.909255898,-99
,,0,0.375,0.509610291,10,4,10,6,9,10,10,3,7,2,1,5,9,9,9,7,9,9,9,1,8,10,1,1,1,3,9,10,10,7,5,6,4,0.839201878,0.934664247,0.106382979
,,0,0.416666667,0.430706309,9,2,9,8,9,10,2,4,8,7,2,3,9,9,9,5,9,10,9,3,5,9,1,1,1,8,10,9,10,9,6,6,8,0.85915493,0.947368421,-99
,,0,0.3125,0.691885821,10,3,2,2,5,5,10,1,2,9,2,5,2,2,6,3,4,4,6,1,3,6,1,1,1,10,10,10,10,10,10,3,7,0.834507042,0.963702359,0.776595745
,,0,0.166666667,0.741299879,10,3,6,10,9,9,2,3,11,7,2,3,6,6,6,14,12,12,8,1,9,8,1,2,2,10,10,9,10,10,9,7,7,0.83685446,0.956442831,0.106382979
,,0,0.166666667,0.478234334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.896551724,-99
,,0,0.125,0.60747208,3,6,8,5,7,9,9,3,7,8,1,3,9,9,8,6,3,3,4,1,5,4,1,1,1,4,3,3,9,8,8,7,5,0.811032864,0.927404719,0.223404255
,,0,0.145833333,0.765174087,6,5,8,11,9,10,2,3,11,10,1,3,7,7,7,8,10,10,6,1,4,4,1,1,2,3,3,7,10,9,10,7,8,0.798122066,0.878402904,0.127659574
,,0,0.395833333,0.854033779,1,10,6,8,10,6,9,2,8,6,1,3,6,4,6,9,11,11,13,1,2,4,2,2,2,1,1,1,1,1,10,6,3,0.842723005,0.882032668,-99
,,0,0.145833333,0.59987709,3,5,7,9,4,10,4,3,9,7,2,5,6,7,7,9,9,9,10,2,5,5,2,3,3,3,4,4,10,7,4,7,6,0.791079812,0.918330309,0.180851064
,,0,0.229166667,0.727071987,4,6,6,6,10,8,6,3,5,8,1,3,4,3,6,7,5,5,6,1,4,5,1,2,3,4,4,4,9,8,5,6,4,0.820422535,0.965517241,0.212765957
,,0,0.375,0.468537159,10,4,7,10,9,10,2,5,10,6,1,2,7,7,7,8,12,12,9,4,9,7,1,2,2,10,10,10,10,7,6,7,5,0.812206573,0.916515426,0.127659574
,,0,0.145833333,0.643984827,9,3,3,6,4,10,5,3,6,7,2,3,4,2,4,8,8,8,9,1,7,9,1,1,1,10,10,7,7,7,4,6,8,0.82629108,0.967332123,0.074468085
,,0,0.291666667,0.470122274,10,10,8,3,9,7,7,3,3,8,1,7,8,7,8,4,7,6,6,1,7,9,1,1,1,3,10,10,9,10,10,5,6,0.879107981,0.878402904,-99
,,0,0.375,0.010688932,2,1,4,2,10,6,1,4,2,3,1,1,1,1,7,3,4,4,4,1,3,3,1,1,1,3,2,2,10,8,10,5,3,0.845070423,0.90199637,0.234042553
,,0,0.3125,0.652902159,2,2,7,5,2,6,10,1,7,2,1,2,7,8,7,9,4,6,5,1,3,4,1,1,1,3,2,2,2,2,2,1,3,0.779342723,0.925589837,-99
,,0,0.25,0.901985632,4,3,3,6,10,8,5,3,3,10,2,3,4,5,3,4,6,4,7,1,5,5,1,2,2,4,4,5,10,7,4,8,8,0.8157277,0.909255898,0.776595745
,,0,0.291666667,0.514268156,10,6,7,15,5,10,4,4,15,4,2,2,6,6,7,15,8,9,9,1,7,9,1,1,1,10,9,8,10,10,10,7,7,0.868544601,0.568058076,0.361702128
,,0,0.270833333,0.812096039,6,1,6,8,2,9,2,4,6,8,1,1,6,7,6,7,6,5,6,1,6,7,1,2,3,4,5,4,6,4,2,5,2,0.697183099,0.927404719,0.627659574
,,0,0.270833333,0.405369896,3,8,4,7,9,10,3,4,7,3,1,6,3,3,4,8,9,8,8,2,3,3,1,1,3,3,3,4,10,9,10,6,7,0.853286385,0.885662432,0.340425532
,,0,0.291666667,0.488236665,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0.899061033,0.872958258,0.138297872
,,0,0.25,0.651982454,3,10,7,9,9,10,6,2,7,10,1,3,7,8,7,9,10,9,10,3,9,9,1,1,1,1,3,3,7,10,10,7,9,0.884976526,0.921960073,0.191489362
,,0,0.229166667,0.697806692,5,7,7,9,10,10,9,3,9,9,2,6,7,8,7,9,11,12,11,2,3,3,1,1,1,4,4,6,10,9,10,3,8,0.830985915,0.91107078,0.074468085
,,0,0.166666667,0.781677933,6,5,8,8,10,8,10,1,4,10,1,2,9,9,7,3,2,2,4,2,1,1,1,1,1,1,5,5,6,6,7,6,7,0.772300469,0.905626134,0.574468085
,,0,0.166666667,0.383174045,4,8,4,7,9,9,6,2,5,3,1,8,4,1,3,5,8,8,8,2,2,4,1,1,2,4,4,4,10,8,5,8,3,0.833333333,0.927404719,0.212765957
,,0,0.645833333,0.805840344,1,1,2,2,1,3,1,1,2,6,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,7,3,5,0.70657277,0.916515426,0.329787234
,,0,0.583333333,0.572709742,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.954627949,0.106382979
,,0,0.479166667,0.782148382,2,5,8,5,8,9,3,4,3,10,1,6,8,8,8,3,9,5,3,2,4,4,1,1,2,1,3,2,8,8,7,6,6,0.835680751,0.878402904,0.627659574
,,0,0.291666667,0.981762699,2,8,9,9,5,10,5,2,10,4,2,3,9,8,9,15,9,9,8,4,4,8,1,1,2,1,2,2,4,4,3,6,7,0.85915493,0.89292196,0.468085106
,,0,0.145833333,0.895937613,2,10,8,5,7,10,3,4,5,2,1,4,8,7,8,5,7,8,9,1,5,7,1,1,1,3,2,2,6,6,4,7,7,0.928403756,0.956442831,0.287234043
,,0,0.125,0.566301469,2,7,5,6,4,10,2,3,7,4,1,5,3,2,4,5,7,8,8,1,9,8,1,1,1,1,2,2,7,5,3,7,8,0.813380282,0.872958258,0.734042553
,,0,0.229166667,0.447706033,3,9,3,6,3,10,2,2,6,5,1,4,3,2,4,5,7,7,9,3,4,4,1,1,1,4,3,4,9,10,9,6,7,0.84741784,0.932849365,-99
,,0,0.104166667,0.574299095,2,5,6,7,5,10,10,2,7,3,1,3,6,5,6,8,9,9,10,1,9,9,1,1,1,1,2,2,9,7,4,7,6,0.830985915,0.871143376,0.340425532
,,0,0.25,0.51344593,4,4,9,9,3,8,4,4,10,6,1,2,9,11,9,12,9,8,7,1,5,7,1,2,2,7,4,5,10,9,5,8,4,0.842723005,0.969147005,0.074468085
,,0,0.604166667,0.978660281,9,1,10,4,9,6,1,1,4,6,1,1,11,7,9,6,2,2,3,1,3,4,1,1,1,10,10,9,10,9,4,2,4,0.801643192,0.931034483,0.787234043
,,0,0.291666667,0.639267626,9,2,3,9,6,8,9,2,9,7,2,4,4,2,4,6,8,9,8,1,4,6,3,3,3,7,7,10,9,9,6,7,8,0.731220657,0.91107078,0.29787234
,,0,0.25,0.593473055,2,8,6,11,9,10,7,4,14,9,1,2,6,6,9,5,7,8,8,1,2,2,1,2,2,1,2,3,5,5,10,5,8,0.86971831,0.88384755,0.159574468
,,0,0.291666667,0.355277713,2,2,2,2,3,8,10,3,3,4,1,2,2,2,2,3,3,5,5,1,1,1,4,4,5,1,2,2,2,2,2,2,1,0.697183099,0.900181488,0.180851064
,,0,0.229166667,0.43121914,1,5,2,3,6,4,3,1,4,9,1,2,2,2,2,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.724178404,0.885662432,0.127659574
